0,0.0998334166468282
0.0998334166468282,0.198669330795061
0.198669330795061,0.29552020666134
0.29552020666134,0.38941834230865
0.38941834230865,0.479425538604203
0.479425538604203,0.564642473395035
0.564642473395035,0.644217687237691
0.644217687237691,0.717356090899523
0.717356090899523,0.783326909627484
0.783326909627484,0.841470984807896
0.841470984807896,0.891207360061435
0.891207360061435,0.932039085967226
0.932039085967226,0.963558185417193
0.963558185417193,0.98544972998846
0.98544972998846,0.997494986604055
0.997494986604055,0.999573603041505
0.999573603041505,0.991664810452468
0.991664810452468,0.973847630878195
0.973847630878195,0.946300087687414
0.946300087687414,0.909297426825682
0.909297426825682,0.863209366648874
0.863209366648874,0.80849640381959
0.80849640381959,0.74570521217672
0.74570521217672,0.675463180551151
0.675463180551151,0.598472144103956
0.598472144103956,0.515501371821464
0.515501371821464,0.42737988023383
0.42737988023383,0.334988150155905
0.334988150155905,0.239249329213982
0.239249329213982,0.141120008059867
0.141120008059867,0.0415806624332905
0.0415806624332905,-0.0583741434275801
-0.0583741434275801,-0.157745694143249
-0.157745694143249,-0.255541102026832
-0.255541102026832,-0.35078322768962
-0.35078322768962,-0.442520443294852
-0.442520443294852,-0.529836140908493
-0.529836140908493,-0.611857890942719
-0.611857890942719,-0.687766159183974
-0.687766159183974,-0.756802495307928
-0.756802495307928,-0.818277111064411
-0.818277111064411,-0.871575772413588
-0.871575772413588,-0.916165936749455
-0.916165936749455,-0.951602073889516
-0.951602073889516,-0.977530117665097
-0.977530117665097,-0.993691003633464
-0.993691003633464,-0.999923257564101
-0.999923257564101,-0.99616460883584
-0.99616460883584,-0.982452612624332
-0.982452612624332,-0.958924274663139
-0.958924274663139,-0.925814682327732
-0.925814682327732,-0.883454655720153
-0.883454655720153,-0.832267442223901
-0.832267442223901,-0.772764487555987
-0.772764487555987,-0.705540325570392
-0.705540325570392,-0.631266637872321
-0.631266637872321,-0.550685542597637
-0.550685542597637,-0.464602179413757
-0.464602179413757,-0.373876664830236
-0.373876664830236,-0.279415498198926
-0.279415498198926,-0.182162504272095
-0.182162504272095,-0.0830894028174964
-0.0830894028174964,0.0168139004843506
0.0168139004843506,0.116549204850494
0.116549204850494,0.215119988087816
0.215119988087816,0.311541363513379
