X,Y,outlier
-0.5634129043783718,-0.3653388764324124,0
-0.1823467721958427,0.07835192763618198,0
-0.6671292357013767,-0.6733587528987777,0
0.0996500984482326,-0.025301770480832948,0
1.081617974640345,0.668263974718196,0
-0.5786776295954268,-0.15614612556284665,0
-0.13783526728027848,-0.3548639829234441,0
-0.1545572223858544,-0.11673333077184636,0
-0.8069489237789758,-0.10637014010698435,0
-0.8163172631172476,-0.783883862154227,0
-0.09252683550467077,-0.40382424380817783,0
-0.21757677586081872,0.9246318642396709,0
0.36454528108876844,0.06449145537870533,0
0.9614710132401924,0.7402573957172122,0
0.38570297433842277,0.5147194143913836,0
0.42896196214616816,0.5705509333287867,0
1.1348773119938038,-0.7271828372993824,0
0.5697003422716503,-0.6174129101768263,0
0.2011708205887745,-0.3424050454701566,0
-1.1443100200072642,0.1257422075107685,0
-0.23342277302638126,-0.7084530565631297,0
-0.34728392986568274,-0.07481727016383538,0
0.7470395365788031,-0.10257913188290044,0
-0.19761449132717718,-0.5797102581999565,0
0.7663896071792288,0.7346793849501425,0
-0.19366340870397614,-0.15115137528766778,0
-0.3439188055143412,-0.6070387015470603,0
0.072021785580439,0.7271367534814875,0
-0.9681399029232535,0.09438929839691428,0
0.18541250064055104,0.07103090259361783,0
0.43129800566422555,-1.3278095464874664,0
-0.32614679996750956,-0.26059465615055544,0
-0.3820719619532215,-0.7188957369007892,0
0.5940148961761509,0.1584713059624248,0
-0.20680949037987367,-0.3737274057203789,0
0.5481734228328993,-0.11710790067226827,0
0.21312936538905047,0.3384540175151228,0
-0.06685077983421958,0.5388719029881314,0
0.30703968517304014,0.4611033357832634,0
0.5893897855798254,-0.08996241790617546,0
0.149119087103028,0.6631929483435152,0
-0.43061284252735127,0.9550324765495168,0
-0.15577626606368633,0.02808267111487272,0
1.129654475345426,-0.021128575830321347,0
0.10413748903843015,0.4883195182418564,0
0.19800335633082264,-0.5465307543652529,0
-0.36978149819565664,0.7715072977033679,0
-0.4779725002463885,-0.17299088784969321,0
-0.2554025687844365,-0.590316092061206,0
-0.9215347750783243,-0.23898700202024334,0
0.13996229952161912,-0.04907519482147897,0
0.5498297979435566,0.3276318653612989,0
-0.3179230391894405,0.33821664747324987,0
-0.32620429119351,-0.19547668759380055,0
0.882026172983832,0.20007860418361165,0
-0.6263976800249631,0.38874517791595503,0
0.15653385082545068,-0.4270478696508624,0
-0.58656170255708,0.9718105928246463,0
0.14317184444613978,0.3044219172377254,0
-0.065053477096852,0.04697661469278436,0
-0.13386676844698323,-0.5640056657350034,0
0.3858952756068337,0.4117520769818657,0
0.43791638079366546,-0.05755373424361336,0
-0.35980219427589644,-0.40649649427703866,0
-0.3362302238879755,-0.17977658077027064,0
0.13725817886196975,-0.44545754149776395,0
0.01931527592009405,-0.8283575511609769,0
-0.3187185127761145,-0.19863590716439883,0
0.0488624838574278,0.2914768398766468,0
-0.3460249238921956,0.7681885271228989,0
0.005250010360410239,0.8929352469529176,0
-0.4066821296021014,-0.733212163901257,0
0.31261572551359373,-0.8010288278033738,0
-0.008510206930720297,0.1895758677775409,0
0.7441260968977998,0.9479445880152916,0
0.08871307112687642,-0.20089046810413094,0
0.19136621500613407,-0.017121140265976935,0
0.6822659240512357,-0.3447245922749688,0
0.4284153059513456,-0.32551279665007343,0
0.33319154101595716,-0.23035989369427665,0
-0.4536491821916211,0.025972697898069476,0
-0.6579537052557606,-0.2307923024073545,0
-0.31404377982078946,-0.24051355923039386,0
-0.25482609087582675,-0.2190371508055932,0
-1.00820331389988,-0.2697273166872507,0
-0.15544308584923586,0.048700083134391704,0
-0.2514083503212691,1.2062268397718743,0
-0.29865803448268136,-0.1189608648680035,0
-0.1739560746630763,0.07817448455199003,0
0.17818319858720094,0.3532865840959741,0
-0.33716633032868804,0.01591527913717559,0
-0.0308132010478237,-0.05365263814558734,0
0.23283121986522992,-0.7681218431386119,0
-0.8490529097161272,0.1936402376975317,0
0.4072599112439332,0.02946279459081498,0
-0.6532634258676583,0.829065339809094,0
-0.5895789653188439,0.6507140358323804,0
0.06345604635180996,0.20099468172235083,0
-1.1277821147010947,-0.5112534218178018,0
0.07097658166038984,-0.1596642085725476,0
-0.05160942589677892,0.20529925096918616,0
-0.04296538348580636,0.09714646902288583,0
0.8694363387272555,0.49719719565774945,0
-0.10345183808198587,0.4400894560403911,0
-0.04922626221271615,-0.3317391431810537,0
-0.03412080266231562,0.8566713608246833,0
-0.5171214208922323,0.3407972591408135,0
0.3457693755350933,0.34737457182800296,0
0.38662648870129984,-0.5919403200966589,0
-0.32180920141644526,-1.1117015761122133,0
-0.5944296288920144,-0.25340817714934377,0
-0.5353763107552713,0.5272258634655683,0
-0.8842692253385154,0.17774089637188453,0
0.2605324382263793,-0.28789398490653306,0
-0.5242764825335463,-0.7100089685894876,0
-0.2714307380083589,0.20802502313071275,0
-1.3295861189983704,0.3031597621796904,0
0.6151453403638604,0.6011899243922056,0
0.022879258650723034,-0.0935919250129168,0
-0.35235013792811687,0.4716303624847474,0
0.8663605934595666,0.3422505534295952,0
-0.8779452917188597,0.22546723090295742,0
-0.1340016854756902,0.4012281978981976,0
0.38333159082254303,0.17814640873614446,0
-0.014091114169327434,0.21416593526520883,0
0.08333674768626452,0.3175157184460532,0
-0.3420054488686083,0.8297753980949361,0
-0.36279868923179215,-0.6916819776975277,0
-0.5226266830734774,0.6055726448413504,0
-0.4927553688420753,-0.7359175037317934,0
-0.4722231279591252,-0.20502484660127424,0
-0.0196414091137478,-0.5840467488705987,0
0.9415753485281272,-0.6738795305712232,0
-0.021085725645289467,-0.1434435961949538,0
0.7566640412866026,0.276566032103792,0
0.24687088867459422,-0.05805196951718326,0
-0.8531350953125063,0.9753876976158948,0
-0.7456287963528028,0.21969585063226846,0
-0.24901622534615245,0.9647660269084929,0
0.45508945404629597,0.15860910759565103,0
-1.2764949079170393,0.3268092977201803,0
-0.055270328616236306,0.5100863558578999,0
-0.21959476090107397,0.09066921460891064,0
-0.2204613161462957,-0.14017774759225454,0
-0.1997245146314376,0.18502794392375937,0
-0.5737343262055512,-0.21891002237221702,0
-0.406573141022227,-0.8631413011658384,0
0.33614737850621773,0.20373091812055522,0
-0.29932696846149304,-0.5579484929801972,0
-0.5001076736947824,-0.7723855483888058,0
0.5342546996580045,-0.22669290192569383,0
1.191572387431971,0.4722397434952069,0
-0.5825749203916782,0.45041324347709355,0
0.34688657634506626,-0.07978671907313345,0
-0.8150991734830223,0.2313911277628871,0
-0.1459186813739314,-0.38074610590581165,0
0.4893689920528696,1.120446599600729,0
0.3449090822673942,0.6509231147824992,0
0.46592418705715183,0.169982491900631,0
0.5501421691101869,0.6490109861631106,0
0.4344817434483977,0.13843595292306402,0
-0.007841055801277384,0.08046408414911149,0
0.5642970322572842,0.2480004731719811,0
0.4208156320368182,-0.12472929008047443,0
-0.37237741102421995,-0.4132192693295072,0
-0.3849580372226582,0.2696245956459086,0
-0.5090209376436824,-0.03892737797042538,0
0.32165723253146394,-0.7853117043167264,0
0.473625983886874,-0.0775050465454171,0
0.7599974303828864,0.8597946537080973,0
0.3931639810544881,-0.23320954836797153,0
-0.29815701922525406,-0.026283648134773144,0
-0.23443209398339782,-1.100720642750279,0
0.4747104034628804,0.04377562069259545,0
0.4002824017154984,0.039130087580830676,0
0.8240674661037798,0.08211387774366698,0
0.9779561541253471,0.19504666134396323,0
-0.4564111127220793,0.5585081440479265,0
0.4604294118904095,0.1593638264715106,0
0.033258611191583944,0.1512359488698907,0
1.151958348841971,-0.5300079113607736,0
-0.791469198667541,0.3051896895536026,0
-0.28465602673509255,0.13495217747038069,0
0.57616578239156,0.5398092960184105,0
0.18821276557781472,-0.5497003952920972,0
-0.25875952125520163,-0.48941492967938494,0
0.02474749082504537,0.24691838814047817,0
-0.45438162297952656,-0.21215881048895074,0
-0.4855522852222423,0.1574086022579119,0
-0.3171610468404818,-0.18137058299356906,0
0.1995231728200651,-1.386296378213325,0
0.3735941671023159,-0.594472477601868,0
0.16945206260797227,1.0105217807423987,0
-0.612717759415084,0.42218148820077356,0
-0.7232673497816939,0.40014897467001376,0
0.46475255573976404,0.29111229569896213,0
-0.5521916697142253,0.026082539630487202,0
0.140220852658148,-0.49656180546479034,0
-0.7120304544912658,-0.24665994168109703,0
-0.5780912159109564,0.3905990508549967,0
0.28829540830747047,-0.10414937778899744,0
-0.480252190816574,-0.3965586813538358,0
0.9337794802132849,0.45302232913769264,0
-0.39131457791376256,-0.055194649513443876,0
0.2836451389263347,-0.11133755025757724,0
-1.0153422338907472,1.0322464306796597,0
0.0782532689826878,0.11609051810013789,0
-0.17372532624928164,-0.2906342384301626,0
0.2287078031104954,-0.4823060068668642,0
-1.0473015356030724,0.06186095711675329,0
0.320065763048796,-0.8084780221554172,0
-0.23982790700397383,0.31017914917175626,0
0.22193161637271283,0.16683716368713342,0
0.7472422722456844,-1.0349925125067663,0
-0.012163062199467818,-0.36901545460284435,0
0.349228574553668,0.00188544454313467,0
-0.07883350808190795,1.1283617486491047,0
0.5633179610532535,-0.5399657541817117,0
0.07747371284845815,0.18908125980108678,0
0.7332893577870888,0.426275969730616,0
-0.06644028879347781,-0.14889543970086416,0
0.2619455119171028,0.044211043522330705,0
0.9337789950749837,-0.4886389399382055,0
-0.19243990459063773,0.047175794658537,0
-0.1545064845235611,-0.8380019031649883,0
0.2892607488644392,0.174827228496587,0
-0.17699695562674198,-0.6874756467090094,0
0.4750442087627947,-0.07567860414884894,0
0.4107928560248979,0.002646323149680427,0
-0.05908202256428488,-0.3400891019984252,0
-0.4438928738150564,-0.9903982341119635,0
-0.6352424992428668,0.4846983540790056,0
-0.4353985745909409,-0.28942483238220773,0
-0.40170483208692054,-0.34477488887510027,0
-0.22776625175867157,0.008739579512528364,0
0.3805188625734967,0.06083750824641421,0
-0.20158847348658981,0.6112225351912137,0
-0.6464284548617243,0.13352543467459146,0
-0.5149676416544883,-0.17497168229455237,0
-0.4477332805968378,0.193451248929631,0
-0.5273142319925069,0.4101239186623406,0
1.3481120262817898,-0.03696233314020757,0
-0.7703985072223124,0.031630997100165856,0
-0.06797485033916041,0.5684456813013476,0
0.6595684381507878,-0.4412094092749593,0
0.26163833026587685,-0.08577316561112405,0
-0.3292764834025019,-0.2571169829699944,0
0.43221809942975287,-0.37108251020322097,0
0.23156516465930355,0.1395478821962267,0
-0.2317979873230471,0.2407407368867311,0
-0.17671587437859954,-0.8082370943255163,0
-0.1845909189712218,-0.1196895887879632,0
-0.09532674679069968,-0.19742475701672516,0
0.4715230436612589,-1.3698385835947782,0
-0.022851980330117427,0.11025382787858665,0
-1.50551857383165,5.408571676918994,1
2.7839273017368615,1.1839018103644392,1
-4.127776314690761,-4.128065755965569,1
-5.302996653981607,4.394113749299223,1
1.213380140918506,2.4968709335525467,1
-5.752986068450371,5.638918225943932,1
3.98931168960506,-3.451930671860686,1
-3.8181003935147926,-3.799145881758794,1
-2.3490930844855473,0.29707717958685365,1
-0.8166597762946104,-2.505250317623497,1
1.3422347366685532,-4.326073672175498,1
-2.494264217577382,-1.6036578804756996,1
-0.5271601893955689,3.4221115367161623,1
-3.603914614099683,0.17081326096333882,1
1.1089748263445092,-5.442595047360028,1
1.2905382228172604,-3.9537105157525017,1
-5.219380884176646,5.386626447039999,1
5.587584396894712,3.700768177397533,1
-2.3446347699195518,-4.827934631923394,1
2.210796318145883,-0.7181700751247844,1
-4.535541181862654,-0.057877078664757775,1
-5.587337746617379,4.911844824945385,1
-2.894640220799797,1.9502674122477837,1
-2.2594670869270685,0.24081625413372976,1
0.5605233521193558,-3.7817465336936755,1
5.635015533174702,3.3015938803333746,1
5.273987298770269,4.7379282051317855,1
1.1747997457330221,5.062490820277402,1
-4.9380899753769665,-3.6482056509702576,1
-5.457272533073543,-2.096036030840828,1
-1.3358725237262163,-2.743811618713249,1
3.944850109823152,-1.718960079676929,1
-2.628785883751431,0.5123529978989811,1
-4.308909300302848,3.626363769048476,1
-5.10539227584275,5.8426432392062075,1
3.26693723155989,-3.615411821589931,1
-5.933734594516771,3.7855371414580095,1
2.4822881261714045,2.748086016491847,1
3.2552441602313493,-5.111464179190916,1
-1.6984112574687291,-4.609571285698443,1
4.357241110507122,1.479577521930695,1
-2.0292237017682098,-5.237299796567717,1
-2.2682121394120536,-2.0978001356790354,1
2.7552741400567697,1.650689656262557,1
4.6465529109159185,-0.3334208980566089,1
