X,Y,outlier
-2.338047742627023,-2.2192033258594472,0
-2.1094080633175056,-1.9529888434182907,0
-2.400277541420826,-2.4040152517392666,0
-1.9402099409310605,-2.0151810622885,0
5.244853923921035,4.004791924154588,0
-2.347206577757256,-2.093687675337708,0
-2.082701160368167,-2.2129183897540665,0
-2.0927343334315127,-2.0700399984631077,0
-0.4208467713369273,1.680889579679047,0
-2.4897903578703486,-2.470330317292536,0
-2.0555161013028025,-2.242294546284907,0
1.3472696724175437,4.773895592719013,0
3.0936358432663056,2.1934743661361162,0
4.884413039720577,4.220772187151637,0
-1.7685782153969463,-1.6911683513651699,0
-1.742622822712299,-1.6576694400027279,0
5.404631935981412,-0.18154851189814725,0
3.709101026814951,0.14776126946952095,0
2.6035124617663232,0.9727848635895302,0
-2.6865860120043585,-1.924554675493539,0
-2.140053663815829,-2.425071833937878,0
0.9581482104029517,1.775548189508494,0
4.241118609736409,1.6922626043512987,0
-2.1185686947963065,-2.3478261549199737,0
4.299168821537686,4.204038154850427,0
1.4190097738880716,1.5465458741369966,0
-2.2063512833086047,-2.364223220928236,0
2.216065356741317,4.181410260444462,0
-2.580883941753952,-1.9433664209618515,0
-1.8887524996156695,-1.9573814584438294,0
-1.7412211966014648,-2.7966857278924797,0
-2.195688079980506,-2.156356793690333,0
-2.229243177171933,-2.4313374421404736,0
3.782044688528453,2.4754139178872743,0
1.379571528860379,0.8788177828388632,0
-1.6710959463002604,-2.070264740403361,0
2.6393880961671514,3.0153620525453686,0
-2.040110467900532,-1.6766768582071212,0
2.9211190555191204,3.38331000734979,0
3.768169356739476,1.7301127462814736,0
2.447357261309084,3.9895788450305454,0
0.7081614724179461,4.86509742964855,0
1.532671201808941,2.084248013344618,0
5.388963426036279,1.936614272509036,0
2.3124124671152906,3.4649585547255692,0
2.5940100689924677,0.3604077369042413,0
0.8906555054130301,4.314521893110104,0
0.5660824992608346,1.4810273364509203,0
1.2337922936466905,0.22905172381638184,0
-2.5529208650469943,-2.143392201212146,0
2.419886898564857,1.852774415535563,0
3.64948939383067,2.982895596083897,0
1.0462308824316786,3.0146499424197497,0
-2.195722574716106,-2.1172860125562805,0
4.646078518951496,2.600235812550835,0
0.1208069599251107,3.166235533747865,0
2.469601552476352,0.7188563910474128,0
0.24031489232876013,4.915431778473939,0
-1.9140968933323161,-1.8173468496573648,0
-2.039032086258111,-1.9718140311843293,0
-2.08032006106819,-2.338403399441002,0
3.157685826820501,3.2352562309455974,0
-1.7372501715238007,-2.034532240546168,0
-2.2158813165655378,-2.243897896566223,0
0.9913093283360734,1.4606702576891881,0
-1.9176450926828181,-2.2672745248986583,0
-1.9884108344479436,-2.4970145306965863,0
1.0438444616716565,1.4040922785068035,0
-1.9706825096855434,-1.8251138960740119,0
-2.2076149543353174,-1.5390868837262608,0
2.0157500310812306,4.678805740858753,0
0.7799536111936958,-0.19963649170377096,0
2.937847176540781,-0.4030864834101213,0
1.9744693792078392,2.568727603332623,0
4.2323782906934,4.843833764045875,0
2.266139213380629,1.3973285956876071,0
-1.8851802709963195,-2.0102726841595864,0
-1.5906404455692587,-2.2068347553649814,0
3.285245917854037,1.0234616100497798,0
-1.8000850753904256,-2.138215936216566,0
0.6390524534251367,2.0779180936942083,0
0.02613888423271815,1.3076230927779364,0
-2.1884262678924737,-2.1443081355382363,0
1.2355217273725199,1.3428885475832204,0
-2.604921988339928,-2.1618363900123505,0
-2.0932658515095417,-1.970779950119365,0
-2.1508450101927616,-1.2762638961368755,0
1.1040258965519558,1.6431174053959894,0
1.478131776010771,2.23452345365597,0
2.534549595761603,3.059859752287922,0
0.9885010090139359,2.0477458374115267,0
