-0.11252183,-2.8272038,-3.7738969,-4.3497511,-4.376041,-3.4749863,-2.1814082,-1.8182865,-1.2505219,-0.47749208,-0.36380791,-0.49195659,-0.42185509,-0.30920086,-0.4959387,-0.34211867,-0.35533627,-0.36791303,-0.31650279,-0.41237405,-0.47167181,-0.41345783,-0.36461703,-0.44929829,-0.47141866,-0.42477658,-0.46251673,-0.55247236,-0.47537519,-0.6942,-0.7018681,-0.59381178,-0.66068415,-0.71383066,-0.76980688,-0.67228161,-0.65367605,-0.63940562,-0.55930228,-0.59167032,-0.49322332,-0.46305183,-0.30164382,-0.23273401,-0.12505488,-0.15394314,-0.024357404,-0.065608758,0.034999258,0.061935219,0.07119542,0.12392505,0.10312371,0.22522849,0.12868305,0.30248315,0.25727621,0.19635161,0.17938297,0.24472863,0.34121687,0.32820441,0.40604169,0.44660507,0.42406823,0.48151204,0.4778438,0.62408259,0.57458456,0.59801319,0.5645919,0.607979,0.62063457,0.65625291,0.68474806,0.69427284,0.66558377,0.57579577,0.63813479,0.61491695,0.56908343,0.46857572,0.44281777,0.46827436,0.43249295,0.40795792,0.41862256,0.36253075,0.41095901,0.47166633,0.37216676,0.33787543,0.22140511,0.27399747,0.29866408,0.26356357,0.34256352,0.41950529,0.58660736,0.86062387,1.1733446,1.2581791,1.4337887,1.7005334,1.9990431,2.1253411,1.9932907,1.9322463,1.7974367,1.5222839,1.2511679,0.99873034,0.48372242,0.023132292,-0.19491383,-0.22091729,-0.24373668,-0.25469462,-0.29113555,-0.25649034,-0.22787425,-0.32242276,-0.28928586,-0.31816951,-0.36365359,-0.39345584,-0.26641886,-0.25682316,-0.28869399,-0.16233755,0.16034772,0.79216787,0.93354122,0.79695779,0.57862066,0.2577399,0.22807718,0.12343082,0.92528624,0.19313742,1.0
-1.1008778,-3.9968398,-4.2858426,-4.5065789,-4.0223767,-3.2343676,-1.5661258,-0.99225766,-0.75467971,0.042321173,0.14895093,0.18352707,0.29487608,0.19023267,0.235575,0.25348712,0.2217424,0.050233259,0.17804214,0.13956318,0.046794433,0.043007139,0.10654432,0.012654003,0.0039948539,0.045724179,-0.045999362,-0.072666959,-0.071077909,-0.15386649,-0.22725443,-0.2492697,-0.25348935,-0.33283516,-0.26432996,-0.34582525,-0.31078107,-0.33415978,-0.30617791,-0.17456252,-0.20616017,-0.22447967,-0.048683931,-0.019621159,0.094805186,0.11678639,0.18518592,0.23052577,0.13802707,0.24442554,0.27169477,0.25900331,0.26920166,0.12706463,0.20207339,0.25598343,0.15311526,0.21021583,0.19108187,0.19092702,0.21051006,0.20710764,0.20488835,0.20086474,0.34691963,0.3480019,0.25453726,0.33197465,0.3566903,0.34992982,0.43037963,0.46750163,0.48606309,0.4031884,0.47895569,0.39739177,0.46412003,0.45179539,0.36136121,0.3798309,0.34278528,0.39910656,0.3875084,0.25570346,0.28403408,0.28499257,0.25010809,0.17303626,0.14942257,0.141685,0.22226096,0.17284705,0.15077932,0.17656601,0.28094204,0.48993901,0.66088884,0.8931933,1.0269972,1.2023937,1.5574096,1.8084277,2.1643459,2.0707467,1.9036136,1.7644552,1.5077694,1.2934277,0.89456215,0.57801575,0.24434305,-0.28644345,-0.51588134,-0.73270694,-0.83246547,-0.80331806,-0.83625248,-0.77786456,-0.77475301,-0.73340394,-0.72138631,-0.83209517,-0.71198159,-0.7518673,-0.7577196,-0.85311967,-0.76698841,-0.68816064,-0.51992349,0.039406169,0.56032676,0.53835583,0.65688079,0.78748958,0.72404623,0.55578372,0.47633335,0.77381971,1.1196209,-1.4362499,1.0
-0.56708802,-2.5934502,-3.8742297,-4.5840949,-4.1874487,-3.1514617,-1.7429402,-1.4906585,-1.1835803,-0.39422869,-0.28289676,-0.35692576,-0.28729745,-0.3994889,-0.47324409,-0.37904758,-0.39903903,-0.17859449,-0.33952226,-0.49844722,-0.33725108,-0.42547978,-0.42395228,-0.46317045,-0.49325315,-0.54974899,-0.52983109,-0.53093478,-0.5023649,-0.41736768,-0.52634573,-0.47100496,-0.67678428,-0.89861193,-0.61057104,-0.5301643,-0.76567438,-0.58193724,-0.53784761,-0.55638598,-0.43802347,-0.43624802,-0.40011375,-0.13498651,-0.23934677,-0.12024439,-0.0019714041,0.28500048,0.31564573,0.10736401,0.10952148,0.15807843,0.29189779,0.2612945,0.18840714,0.14065136,0.26336542,0.28720706,0.31431725,0.17794238,0.13829008,0.32106868,0.45816774,0.25191615,0.26135293,0.27748753,0.29879325,0.45907535,0.41914662,0.52050892,0.53776119,0.60321071,0.47563399,0.52169287,0.73524831,0.72954106,0.71852334,0.49843316,0.54544098,0.60482668,0.52129639,0.39438062,0.40502023,0.59756305,0.53113004,0.3776509,0.46770093,0.45756933,0.34111609,0.40791318,0.45912699,0.40393661,0.2981912,0.46110053,0.6646591,0.58775722,0.70132474,0.91720459,1.2479873,1.5055679,1.6401054,1.8109878,2.1853978,2.2629849,2.0529202,1.890488,1.793033,1.5647844,1.2346189,0.90030201,0.55195714,0.25822163,-0.128587,-0.092585287,-0.16860627,-0.4959888,-0.39503448,-0.32823831,-0.44813804,-0.26823009,-0.45641485,-0.35786694,-0.31750833,-0.43411223,-0.54920348,-0.32461549,-0.26808235,-0.22038421,-0.11742905,0.61405916,1.2848254,0.88607336,0.5314524,0.31137684,-0.021918959,-0.71368344,-0.53219671,0.32109663,0.90422673,-0.42179659,1.0
0.49047253,-1.9144071,-3.6163638,-4.3188235,-4.2680158,-3.8811104,-2.9932802,-1.6711314,-1.3338845,-0.96562916,-0.18331859,-0.10165662,-0.27387437,-0.12781761,-0.19598345,-0.21352292,-0.17647269,-0.1569316,-0.14917231,-0.18150997,-0.18007406,-0.24615133,-0.27425986,-0.14095962,-0.27744877,-0.38254906,-0.31193709,-0.36009264,-0.40596818,-0.57143343,-0.52410561,-0.53788646,-0.60677754,-0.66144617,-0.68337478,-0.74668256,-0.63566206,-0.62523095,-0.54009375,-0.67499495,-0.65394896,-0.56691641,-0.52404493,-0.41471114,-0.38778691,-0.28443735,-0.07274462,-0.16012546,-0.092159535,0.067164899,0.081472141,0.056181748,0.024692229,0.07439508,0.15288791,0.091033246,0.11015952,0.11727766,0.11383231,0.14180793,0.27149224,0.24974277,0.19760783,0.24393891,0.38653837,0.30001951,0.30980097,0.34466985,0.38970986,0.44285015,0.43342958,0.54871006,0.52503659,0.52197499,0.62395373,0.5491593,0.6691888,0.62992818,0.53957342,0.59928297,0.49785318,0.63809316,0.61173698,0.49190824,0.57394864,0.51624467,0.57262973,0.48459064,0.37438176,0.46177251,0.41466066,0.37163879,0.44516957,0.48416962,0.55606057,0.65872426,0.86115788,1.0163973,1.135606,1.216973,1.5530785,1.772155,2.0007688,1.9250032,1.898426,1.7209525,1.5017111,1.4224917,1.0232255,0.77634127,0.50442626,0.056381865,-0.23316061,-0.40638829,-0.327528,-0.460868,-0.40253556,-0.34575164,-0.35420649,-0.43995884,-0.42532593,-0.43978873,-0.45183526,-0.39592642,-0.44876235,-0.39178907,-0.37630746,-0.46106907,-0.25352442,0.21300588,0.4911732,0.35081636,0.49911056,0.60034499,0.8420694,0.95207354,0.99013318,1.0867984,1.403011,-0.38356426,1.0
0.80023202,-0.87425189,-2.3847613,-3.9732924,-4.3382241,-3.8024222,-2.5345096,-1.7834233,-1.5944504,-0.75319899,-0.29810663,-0.42892797,-0.49135079,-0.36130424,-0.33929554,-0.32495154,-0.29011333,-0.36305106,-0.52568383,-0.59742301,-0.57552317,-0.56750306,-0.50455484,-0.61840616,-0.68281354,-0.74384873,-0.81558784,-0.82690193,-0.78237433,-0.92946196,-0.99967167,-1.0609695,-1.0078773,-1.0287349,-1.1226293,-1.0286499,-1.0465146,-1.0633724,-1.1224228,-0.98324201,-0.85586525,-0.791266,-0.58875425,-0.51830558,-0.39729838,-0.35433285,-0.20742492,-0.088266017,-0.16873361,-0.067592085,-0.032772281,0.071899471,0.081485179,0.067225257,0.13271969,0.070240933,0.10043175,0.15041753,0.10988654,0.14886026,0.20874762,0.22823622,0.27366422,0.29952441,0.32706231,0.24231412,0.38610522,0.41908722,0.43971785,0.48895381,0.54171511,0.57386922,0.63355476,0.41167103,0.44091729,0.5887054,0.53086502,0.55896452,0.60687423,0.61472869,0.53777156,0.59929423,0.64046303,0.56839906,0.54471048,0.55795891,0.53776149,0.47229245,0.46659561,0.63441689,0.42517487,0.42077721,0.44052297,0.36102802,0.35929943,0.32136632,0.42132549,0.50512195,0.67748866,0.90869284,0.98223031,1.1553635,1.3362539,1.6275344,1.7175939,1.6964865,1.7416856,1.674078,1.5469278,1.3317385,1.1101682,0.92221037,0.52177665,0.15485176,-0.1238607,-0.20299778,-0.24795602,-0.21912177,-0.2146952,-0.31921472,-0.19859713,-0.15161786,-0.12959259,-0.074938934,-0.19680704,-0.17479482,-0.20883265,-0.21075375,-0.10048537,0.19744621,0.966606,1.1488838,0.95843425,1.0590254,1.3716823,1.2773918,0.96030393,0.97101956,1.6143924,1.4214563,1.0
-1.5076736,-3.57455,-4.4780109,-4.4082752,-3.3212415,-2.1051715,-1.4810482,-1.3013622,-0.4982396,-0.2869283,-0.39003094,-0.26384158,-0.31802419,-0.18591558,-0.26978996,-0.32224541,-0.30925306,-0.39110135,-0.3032594,-0.31929186,-0.40791759,-0.42157915,-0.48138035,-0.44751848,-0.5248504,-0.46911847,-0.58260667,-0.67903585,-0.65205179,-0.84685281,-0.76668159,-0.73514832,-0.78846458,-0.85127649,-0.83700984,-0.84350094,-0.82704168,-0.87806084,-0.75509458,-0.80992101,-0.67941539,-0.58341796,-0.45742032,-0.37778498,-0.36062856,-0.23172648,-0.2368416,-0.047710649,-0.052632422,-0.074354922,-0.094408878,-0.082684152,0.0067543086,-0.082925194,-0.061498973,0.021666852,-0.04082262,0.038088286,0.04111276,-0.10716567,0.034701332,0.085703804,0.12185632,0.08889131,0.18567768,0.22990726,0.18320411,0.28684534,0.27956195,0.4185915,0.39460935,0.42764032,0.44484387,0.46829876,0.51542459,0.63629527,0.63325173,0.64466005,0.62754545,0.53004067,0.4928233,0.47920823,0.41335998,0.47562381,0.43649354,0.40684174,0.4433003,0.31768387,0.3613207,0.3610005,0.24142577,0.318115,0.3251511,0.47830471,0.47607975,0.5320627,0.79548456,0.9451694,1.104937,1.290653,1.4892172,1.7553005,1.9609181,2.0424366,1.902829,1.9028747,1.7580745,1.425782,1.2102201,0.92839739,0.64126402,0.17552516,-0.10691014,-0.13204268,-0.1658357,-0.098570541,-0.26602195,-0.2372939,-0.13768778,-0.10067464,-0.10749888,-0.2103621,-0.13010391,-0.10763115,-0.16114587,-0.10131627,-0.095255496,-0.069172156,0.15487779,0.69565622,1.2149308,1.0890684,0.98336855,1.0141238,0.9526287,0.749326,1.0070757,1.6349896,1.4933655,-0.78313438,1.0
-0.297161,-2.7666349,-4.1021848,-4.5896691,-4.2193569,-3.6504434,-2.3005176,-1.2939171,-1.0656583,-0.4905204,0.050751439,-0.076647389,-0.094646854,-0.15817964,-0.068691701,-0.14083211,-0.069176949,-0.13427557,-0.059198867,-0.13137923,-0.18120811,-0.21596475,-0.21755404,-0.25406003,-0.33124688,-0.30492329,-0.2737944,-0.34793484,-0.38742898,-0.4040032,-0.42504802,-0.50769997,-0.58216786,-0.53291699,-0.637873,-0.65593804,-0.54965323,-0.68673176,-0.58303665,-0.63651154,-0.62084931,-0.468289,-0.42352427,-0.32470491,-0.26358651,-0.12755785,0.011174656,0.024380947,0.08477279,0.059935601,0.16447101,0.1622137,0.12599133,0.14362743,0.078258906,0.17851919,0.12659749,0.17504434,0.1694566,0.29969735,0.24249451,0.29716945,0.23840226,0.24915624,0.22551958,0.26718444,0.2366261,0.25742585,0.41650766,0.42657605,0.45903586,0.41659532,0.40912708,0.39677707,0.55726867,0.53500713,0.59007557,0.58584409,0.56813068,0.55498601,0.45756205,0.46270393,0.49946994,0.45014046,0.37201043,0.42852068,0.30460405,0.24412519,0.29406742,0.20671765,0.37245704,0.39460372,0.39444908,0.40425396,0.45989803,0.67724204,0.81142429,0.88952757,1.1303855,1.2852143,1.6523744,1.8393372,1.9485002,1.9406907,1.8161016,1.7273154,1.5512273,1.2119247,1.1334151,0.74591889,0.36093266,-0.12851839,-0.39421797,-0.43660141,-0.50647651,-0.4551471,-0.45786634,-0.54529921,-0.50609683,-0.3765287,-0.45780449,-0.49545976,-0.45869326,-0.33281149,-0.41033407,-0.40651848,-0.33723175,-0.38647852,-0.082580102,0.2203161,0.59497827,0.58177878,0.68440603,0.91165083,0.97948323,1.0534584,0.97478703,1.1104073,1.2881654,-0.82338562,1.0
0.44676853,-1.5073974,-3.1874679,-4.5074621,-4.6042007,-3.636115,-2.3116038,-1.5977275,-1.3624498,-0.66921633,-0.17339277,-0.20511622,-0.23078667,-0.17712137,-0.23850955,-0.20507877,-0.23054363,-0.20915931,-0.29293956,-0.25506852,-0.2539899,-0.35197992,-0.42773929,-0.4659477,-0.46028596,-0.4750621,-0.44974621,-0.56228003,-0.532781,-0.63579716,-0.63658771,-0.749548,-0.80678463,-0.69629187,-0.85528234,-0.8962553,-0.90567196,-0.90845622,-0.83008356,-0.83883747,-0.69212508,-0.64576927,-0.48887225,-0.40645909,-0.35637924,-0.22657834,-0.20574481,-0.071802463,-0.066372326,0.0075019777,0.030631739,0.020969858,0.033968155,0.16488977,0.083023926,0.045058956,-0.0047666788,0.12381566,0.10804433,0.073935543,0.11256906,0.055672868,0.12375141,0.22032513,0.23411098,0.32279232,0.21513818,0.33896743,0.33478514,0.32808378,0.51228301,0.49876823,0.60277392,0.65327531,0.68093211,0.72841436,0.68048301,0.6405041,0.6205017,0.65800821,0.71363176,0.6216716,0.48816176,0.45528345,0.42458401,0.50446979,0.42813301,0.45083786,0.44836001,0.38991267,0.39158529,0.34956959,0.41467343,0.47231448,0.56453121,0.73509325,0.79975056,1.1259942,1.1641296,1.2818475,1.5527349,1.6916357,1.8828098,1.760313,1.8258701,1.6193333,1.3949016,1.1327886,0.9283516,0.59884412,0.22924343,-0.1447077,-0.27006863,-0.32319297,-0.34959834,-0.29816321,-0.25184329,-0.29194076,-0.41334591,-0.30745492,-0.33082525,-0.43238918,-0.28993487,-0.32493274,-0.30928759,-0.2525674,-0.28258614,-0.16934497,0.25872903,0.89662717,1.0882033,1.0013058,1.2920592,1.3786665,1.0147645,0.82079301,1.034388,1.2584334,0.96121472,-0.99947589,1.0
0.087630577,-1.7534903,-3.3044731,-4.7046566,-4.6864151,-3.6118167,-2.2672676,-1.570893,-1.4177903,-0.50078809,-0.22517739,-0.30883362,-0.21473324,-0.21450921,-0.22312107,-0.26233599,-0.2118159,-0.29909881,-0.25995633,-0.31610955,-0.25866848,-0.28714668,-0.36685535,-0.30598032,-0.41670806,-0.40230307,-0.3815541,-0.51989677,-0.52095179,-0.59691915,-0.6507003,-0.67963616,-0.75152681,-0.72522391,-0.83070065,-0.80731727,-0.84838836,-0.74455386,-0.69997298,-0.75435259,-0.62191821,-0.53394237,-0.3965959,-0.22089032,-0.17931625,-0.0094803401,-0.024018025,0.041459691,0.094492517,0.083212059,0.099031316,0.045914253,0.10951946,0.168162,0.26346944,0.13610056,0.15883825,0.08980313,0.14660419,0.19676887,0.26898346,0.23726297,0.18635578,0.24141723,0.27842589,0.38315578,0.38957693,0.39354878,0.57738569,0.58774864,0.58188293,0.5449169,0.65788513,0.60177743,0.64273411,0.69906231,0.6801103,0.69863975,0.71617522,0.66862611,0.6718266,0.57504464,0.5292125,0.54333826,0.60328119,0.55471386,0.56362046,0.48903431,0.44695034,0.45643246,0.39325248,0.44143912,0.44738863,0.27405506,0.36460866,0.40121863,0.44788969,0.54780929,0.6420901,0.78832807,0.74980141,0.82085218,0.96416033,1.0618841,1.3408602,1.1378081,0.86401264,0.6839801,0.62842387,0.50113433,0.49129218,0.46193736,0.32981245,0.1204151,-0.14196808,-0.19517724,-0.10265211,-0.076308425,-0.11651106,-0.19168563,-0.23429165,-0.16112658,-0.14536342,-0.21218169,-0.13568405,-0.1334405,-0.17007668,-0.035913592,0.33224263,1.0632505,1.575754,1.7090456,2.1429259,2.393528,1.92555,1.0276237,0.57345293,0.19297149,-0.64868286,-2.4410678,1.0
-0.83228111,-1.7003675,-2.2573013,-2.8536712,-2.8533008,-2.7014866,-2.2857261,-1.555512,-1.2666223,-1.085957,-0.69464057,-0.58851692,-0.66246942,-0.76800441,-0.7725505,-0.62105407,-0.61418665,-0.63012434,-0.66957728,-0.68415362,-0.69294243,-0.61130156,-0.64700697,-0.62136212,-0.6410713,-0.65907019,-0.62097711,-0.67492061,-0.66416383,-0.7369427,-0.76923705,-0.69965708,-0.80030165,-0.72742332,-0.75043487,-0.78906542,-0.73295704,-0.76548658,-0.69708867,-0.76728083,-0.71641729,-0.64584327,-0.57317813,-0.5602558,-0.61643357,-0.61431553,-0.55193907,-0.40993954,-0.46597041,-0.42836411,-0.42283947,-0.3713889,-0.39472419,-0.42201833,-0.35485451,-0.40841286,-0.42534175,-0.38702144,-0.40999646,-0.42726131,-0.38690279,-0.37227239,-0.38801449,-0.32093223,-0.36169826,-0.30421592,-0.2208256,-0.26522743,-0.25316306,-0.17678608,-0.18033685,-0.13543422,-0.10218701,-0.069772168,-0.012025854,0.019392818,0.0023502179,0.025684537,0.10619972,0.060628283,0.14100528,0.098627186,0.10026031,0.1249692,0.13151283,0.15842003,0.10196096,0.16902623,0.19830596,0.16513906,0.19785921,0.11946397,0.24410863,0.36000277,0.46532602,0.5042099,0.55611785,0.68718873,0.82299787,0.92351214,1.0769364,1.1586477,1.1558893,1.1376925,1.0217586,0.91858098,0.83113319,0.68050602,0.54029633,0.46392539,0.13576907,0.040805901,0.055551077,0.018917608,0.1489734,0.39533782,0.77973296,0.94139313,1.0007652,0.9859304,0.97372193,1.0344785,1.0622647,1.0609783,1.1161974,1.2243507,1.4212402,1.6446545,2.0071813,2.1185986,2.0283038,2.1105038,2.2036678,2.2275444,2.1717334,2.0459377,2.1263716,2.1268518,1.6792986,0.96581366,1.0
