0.272401037;0.82581928;0.284544159;0.235230076;0.149685123;0.637006198;0.17638264;0.180741465;0.436601449;0.892923318;0.093421421;0.41298044;0.161597701;0.460538206;0.748030996;0.265595864;0.37998361;0.943485173;0.518520297;0.831519701;0.392762318;0.3292638;0.718398421;0.660032255;0.171700518;0.69428806;0.641961825;0.305193185;0.224678803;0.217831151;0.185751839;0.171609142;0.516591733;0.660068178;0.438127501;0.912944098;0.787379149;0.417596806;0.068480684;0.095163839;0.62094274;0.453241907;0.987838706;0.643903323;0.418519203;0.963089138;0.0905198;0.136244823;0.633482988;0.682714426;0.990020119;0.364281535;0.006502632;0.859212079;0.677517679;0.335013961;0.86587553;0.368092002;0.923861572;0.520609315;0.530383146;0.707693171;0.553428996;0.425040847;0.88308371;0.881791243;0.403280148;0.054311187;0.781663111;0.917880887;0.40132416;0.411529618;0.734660175;0.582673027;0.988917183;0.838990327;0.032896457;0.44758736;0.808215665;0.64313618;0.980110767;0.693520418;0.295748862;0.805487602;0.305712916;0.93276797;0.245471889;0.626214093;0.498556904;0.309027111;0.898778866;0.252674882;0.710826731;0.153044591;0.431575159;0.605672373;0.0173062;0.141530386;0.298380115;0.318240907;23.14732851
0.220166336;0.759779566;0.260982135;0.606731399;0.339452128;0.684737323;0.158587993;0.11387831;0.98067351;0.636533318;0.860739364;0.974183379;0.145588686;0.197267667;0.670014975;0.423256193;0.532645568;0.923495618;0.346488209;0.532798855;0.6812174;0.078836486;0.475673459;0.663297996;0.563381711;0.760594824;0.203850224;0.528600737;0.508466274;0.677833268;0.594306478;0.450441154;0.528709536;0.479816816;0.726156428;0.867428531;0.604390661;0.08807586;0.413932455;0.242564557;0.292176926;0.392120465;0.609141479;0.814583537;0.667767558;0.832097429;0.416293786;0.516357299;0.790191331;0.07043579;0.045983955;0.511473294;0.622048737;0.845215297;0.510199042;0.51591044;0.349931091;0.862763084;0.780347666;0.612200886;0.682551232;0.235933442;0.122667665;0.930861446;0.524147264;0.022774477;0.868366976;0.046341987;0.998053373;0.250610188;0.403860074;0.371812311;0.233800955;0.87885959;0.479275794;0.048102097;0.428988574;0.321747833;0.215484112;0.561930412;0.304410287;0.298473016;0.418407652;0.190217129;0.076814987;0.158120562;0.996199747;0.412295596;0.721440059;0.395563881;0.425384002;0.518602531;0.832278579;0.077688118;0.76504932;0.966476616;0.786488221;0.266606158;0.367576909;0.002580889;25.90674099
0.031019531;0.932143632;0.714608766;0.162297697;0.940929988;0.268621385;0.069435672;0.6958726;0.8127107;0.926925573;0.218684239;0.471692033;0.686754506;0.368849919;0.767515298;0.309401278;0.656052156;0.838927882;0.248757808;0.851933772;0.907775124;0.883475163;0.674586126;0.049973043;0.809926532;0.744877327;0.378113975;0.112986867;0.244673683;0.521116249;0.775400738;0.490228056;0.146546169;0.64797668;0.436881122;0.404358299;0.604382629;0.999736484;0.145358734;0.263004122;0.752999209;0.204555249;0.550761075;0.873700827;0.915102728;0.27791331;0.162570231;0.06148645;0.081515138;0.495809566;0.910141693;0.258459254;0.644807884;0.353232863;0.180121131;0.809346517;0.542043117;0.765668792;0.596243966;0.058553961;0.816712133;0.478273213;0.081910638;0.434328484;0.166838901;0.971590604;0.767499117;0.57479772;0.409023981;0.166825229;0.940231574;0.600436392;0.056239414;0.89088045;0.346206799;0.875423856;0.231559917;0.812378361;0.366139633;0.982421952;0.975378084;0.261500183;0.097700843;0.212688394;0.251001411;0.362887058;0.206453995;0.907700886;0.89396623;0.203059147;0.914116347;0.618020648;0.654774941;0.908169483;0.207386556;0.075917492;0.54324519;0.049903956;0.970950186;0.839927908;25.59092534
0.694540006;0.302116505;0.553387336;0.154216871;0.90289158;0.205154079;0.930653669;0.095275807;0.833362257;0.35280479;0.741482158;0.299464785;0.181062035;0.890403598;0.238812057;0.010437265;0.568063954;0.81066778;0.207216008;0.089068948;0.629207075;0.687342892;0.185795177;0.62828264;0.512862471;0.371233414;0.142237448;0.344456696;0.216538657;0.435282593;0.738889525;0.705596049;0.968692532;0.690157313;0.348164748;0.717010913;0.034588385;0.565052651;0.797356639;0.583372508;0.609561341;0.630250467;0.806708814;0.106934753;0.413703422;0.933224929;0.66885732;0.141352282;0.360192936;0.037411563;0.761096333;0.23022994;0.740030912;0.910664357;0.477472884;0.573146757;0.865926911;0.338271512;0.905894751;0.215159735;0.501938335;0.261349949;0.899448138;0.173218361;0.076017353;0.417594741;0.520167248;0.626225124;0.913572368;0.261397052;0.790139835;0.190276854;0.30217493;0.199064263;0.680212105;0.957879462;0.007408196;0.628016226;0.650659912;0.223639525;0.437052647;0.057067408;0.631094625;0.882253161;0.43206638;0.836074378;0.348474421;0.856389084;0.941838406;0.754502222;0.311044866;0.866260846;0.595242106;0.466692122;0.026461187;0.784852479;0.267750974;0.977724065;0.858228786;0.464630755;24.07139964
0.625177947;0.665376207;0.500985209;0.107759218;0.845712816;0.543961446;0.740844549;0.609650261;0.661604278;0.501747389;0.590163781;0.816149744;0.198489975;0.311283454;0.713076084;0.226487779;0.731800675;0.669781512;0.502194279;0.580969704;0.825709585;0.586880177;0.148062677;0.773867507;0.42596577;0.831623791;0.406274224;0.331700385;0.707503373;0.128598808;0.788200342;0.774219946;0.19991509;0.656525133;0.135488062;0.614959797;0.791599383;0.350761036;0.337883333;0.695683283;0.527476687;0.31838236;0.789782159;0.213210321;0.216868481;0.736241276;0.820124522;0.729426086;0.87971306;0.848500903;0.778584038;0.695856788;0.862864366;0.232622814;0.764433415;0.701186726;0.116645885;0.043162422;0.500957599;0.365980902;0.524265961;0.312796078;0.556042239;0.659046165;0.018499788;0.643910179;0.88165008;0.335952101;0.033645605;0.929471773;0.637157128;0.206011577;0.194292683;0.793245615;0.109531447;0.003420682;0.85945222;0.548133363;0.836515748;0.487275651;0.126531386;0.037116628;0.495279201;0.496897517;0.275860225;0.740893625;0.467434678;0.218099451;0.654739973;0.251156829;0.356345895;0.340606114;0.79071584;0.03135803;0.018597423;0.55138318;0.573463705;0.185696727;0.966606644;0.885761679;27.73436386
0.880607573;0.871374034;0.375118299;0.174667333;0.056311853;0.394579367;0.232581378;0.982738486;0.604705733;0.847138331;0.961309211;0.262854268;0.218961864;0.319415398;0.361894669;0.259944517;0.749749485;0.935974717;0.195203701;0.573601124;0.547337637;0.580317814;0.617399891;0.744111108;0.336007551;0.758015222;0.573040627;0.469324797;0.108479791;0.80710315;0.193436303;0.370120524;0.390275651;0.638034095;0.176859998;0.123782292;0.235974179;0.975091308;0.780186341;0.23613416;0.045113033;0.817048865;0.459631436;0.671843913;0.297553234;0.834081688;0.70438185;0.230628252;0.883802173;0.905862803;0.936305458;0.805003874;0.47136139;0.648173707;0.431911053;0.527528028;0.432794546;0.135304913;0.77262055;0.901596447;0.27674645;0.237877026;0.628315688;0.080368092;0.320589131;0.412447583;0.099716059;0.284396302;0.998635556;0.689757277;0.443981118;0.970430773;0.158574349;0.73570373;0.850793647;0.21281551;0.956304574;0.528685194;0.642381096;0.36379843;0.164090561;0.662755107;0.929493545;0.814949328;0.976946314;0.399093527;0.752457954;0.591298408;0.272308887;0.783845271;0.01216937;0.795759935;0.772791512;0.065029668;0.570267614;0.810104832;0.008643219;0.350725606;0.39361698;0.632856873;25.76971103
0.488008182;0.575245533;0.925536295;0.884902921;0.372948832;0.188683074;0.338473144;0.458882571;0.333751955;0.828191551;0.419397227;0.207729781;0.500872366;0.195301792;0.776794505;0.986748525;0.861184359;0.225828871;0.155938128;0.765764824;0.820021223;0.249883606;0.828621302;0.623070161;0.648158891;0.724488039;0.084207301;0.490863238;0.930841203;0.736949177;0.420732911;0.680725608;0.474508655;0.648136379;0.360809109;0.129820719;0.769291052;0.449084403;0.735949933;0.129771256;0.200155897;0.9299105;0.263311478;0.54069381;0.317207417;0.17174702;0.581593642;0.940222355;0.728194398;0.800902882;0.408694413;0.678784084;0.719699945;0.01477761;0.717485685;0.943356141;0.325722714;0.460181247;0.896194139;0.009859605;0.771534108;0.953284817;0.074382701;0.970758076;0.593263865;0.002843167;0.892335188;0.534487517;0.74133799;0.288169509;0.453793773;0.91164458;0.206561663;0.448578261;0.092784426;0.504769683;0.295253021;0.153702661;0.714576152;0.195823299;0.892752829;0.238315469;0.763704765;0.458271865;0.845799826;0.500231999;0.361599433;0.31748041;0.508032683;0.185081053;0.563556175;0.21255583;0.788875262;0.402716198;0.842660332;0.051508541;0.010639727;0.308430568;0.112097365;0.358017526;26.900058
0.054866205;0.268855513;0.587894322;0.13649661;0.969100177;0.510060091;0.729009473;0.361640558;0.493531048;0.223274075;0.795800386;0.851415707;0.234786036;0.628635283;0.411345071;0.742766305;0.489401388;0.642296382;0.385176036;0.966669241;0.245064203;0.670199463;0.030109133;0.01628321;0.223950552;0.720341181;0.115421801;0.95501144;0.837189929;0.875787401;0.414347134;0.579872698;0.195489333;0.40305726;0.689301033;0.05565336;0.518601475;0.532090665;0.202605293;0.438618945;0.104272738;0.128842753;0.599903039;0.794307837;0.155804134;0.699780108;0.393954142;0.978333996;0.464871034;0.223973365;0.523260237;0.882848596;0.991577739;0.76741372;0.328288902;0.228545512;0.60365969;0.013685671;0.134592866;0.509009674;0.968160214;0.563431705;0.456148692;0.215055796;0.939434203;0.714127343;0.976591168;0.792318643;0.462351564;0.53081836;0.178769302;0.935932568;0.17108913;0.855095146;0.038690652;0.380171014;0.48029027;0.142994638;0.22642943;0.706373722;0.366102885;0.31174049;0.801271916;0.604408155;0.830729073;0.631279673;0.858490169;0.658598092;0.126469689;0.415577755;0.324629366;0.551141007;0.623116706;0.174072431;0.32555859;0.342769195;0.401124745;0.667638109;0.967967839;0.154610846;23.74605856
0.920403247;0.877585478;0.667492453;0.367031625;0.860097282;0.719352166;0.049064266;0.389148747;0.040726455;0.990666647;0.411514208;0.659090493;0.029413971;0.9023873;0.542878945;0.690251758;0.868305978;0.930214852;0.651054102;0.879175457;0.495678847;0.803683147;0.259831398;0.807185156;0.917772941;0.719305113;0.983012511;0.450009495;0.432502881;0.58363422;0.416064126;0.644176532;0.801272648;0.826042787;0.931499539;0.913744791;0.624572159;0.675426005;0.713996523;0.231444267;0.20235758;0.165598376;0.97734485;0.932497359;0.307914262;0.616227638;0.552181087;0.662542301;0.719382422;0.823431913;0.975574715;0.890637477;0.89800513;0.781847525;0.234278748;0.98941431;0.662030356;0.218566657;0.846407805;0.435416058;0.230028249;0.373354418;0.66914857;0.220699327;0.691162025;0.274702105;0.735994324;0.797730611;0.63978488;0.797680764;0.726127297;0.648538236;0.278099548;0.016922858;0.361014861;0.721603727;0.125055635;0.432346981;0.385022255;0.679402184;0.583129518;0.750831619;0.677677235;0.429846065;0.909172273;0.575001969;0.997822409;0.619093603;0.804445135;0.47704303;0.419175323;0.594610173;0.266670289;0.588011654;0.499254354;0.406132517;0.227008945;0.242017447;0.09948895;0.642550193;31.6361883
0.242559386;0.822920849;0.60649269;0.643141378;0.642105208;0.436171619;0.125950342;0.279418994;0.344236288;0.628694982;0.623138863;0.324429391;0.013524159;0.499752518;0.075908982;0.436153922;0.578484558;0.283762349;0.633983629;0.940180291;0.605852052;0.398531811;0.591370753;0.070765166;0.014173719;0.727104097;0.846299983;0.868572365;0.216413479;0.394093073;0.90527644;0.66701647;0.144604718;0.157374083;0.085239523;0.976662459;0.983736633;0.837623493;0.80089253;0.738918348;0.901070113;0.666628089;0.097566654;0.195745087;0.290963471;0.720598142;0.593033515;0.348648155;0.394261975;0.617932509;0.352703683;0.575732637;0.556842142;0.5749411;0.426130766;0.939957935;0.40440649;0.655770306;0.626856704;0.982232067;0.329934607;0.166597608;0.198961769;0.075264278;0.376291966;0.64387196;0.802475249;0.078192255;0.052159765;0.195972668;0.116976303;0.279769574;0.055003041;0.26070439;0.661092683;0.783051553;0.712438482;0.648791893;0.391080782;0.158706209;0.128951167;0.28230574;0.312330601;0.404266124;0.079847467;0.438743591;0.881244455;0.981997308;0.600722626;0.184757403;0.040540163;0.080268767;0.23127161;0.591156697;0.086320336;0.806349945;0.264105608;0.864395439;0.610649797;0.678549391;25.0379793
